"wir_id","incident_date","species","confirmed_category","behavior_observed","incident_status","county_name","latitude","longitude"
"WIR-2021-004921","12/22/2021 0:00","Black Bear","Sighting",NA,"Closed","Placer",39.3047964,"-120.3871076"
"WIR-2021-004917","12/22/2021 0:00","Black Bear","Sighting",NA,"Closed","Nevada",39.2326488,"-120.9825876"
"WIR-2021-004916","12/22/2021 0:00","Black Bear","General Nuisance","Opened car doors on truck.  We didn't keep any food inside, but it did eat some medicine we had in a ziplock back.  Was cold and allergy medicine.  Doors were unlocked.  Came to my front steps and then left.  Around 740pm tonight. Caught it on our Nest Cam","Active","Placer",39.1512201,"-120.4688068"
"WIR-2021-004915","12/22/2021 0:00","Black Bear","Potential Human Conflict","The bear cub went into a trash enclosure and tried to scavenge, but due to all the trash cans being bear-proof it was unsuccessful. Afterwards the cub climb back out and departed the area with the mother bear. heading northwest up a hill towards the near by road.","Active","Los Angeles",34.1262472,"-117.7391123"
"WIR-2021-004914","12/22/2021 0:00","Black Bear","Depredation","Earlier this year, late summer, two of my neighbors homes were broken into causing extensive damage. Two weeks later a neighbors fan was broken into.I noticed that the bear had a tagged ear and saw him come back to my neighbors game that he broke into earlier. I tried to scare him off to no avail. He just went 50 feet away laid down with a can of food he had left near the house and could not be scared off. A El Dorado sheriff deputy arrived and surveyed the damage. While my wife and I were out of town our home was hit. Every window had its screen torn off. Every door and window had muddy paw prints and one window and window covering was broken, and destroyed. The only reason he didn't get into the house was the one window he broke was too small for a large bear to get through. Several weeks ago we noticed another neighbor on our street was broken into with their screens mangled and one door was broken into. Yesterday, I was having my garage door fixed and the repairman said he saw a large black bear walking down the street. With the roads and drives plowed, it is easy to access a home, break in and go find a deck to sleep under. There has been six incidents I am aware of in the last four months and who knows how many more in the immediate surrounding area. This is a tagged, nuisance bear that needs to be removed permanently! John High","Active","El Dorado",39.0653675,"-120.1388039"
"WIR-2021-004913","12/21/2021 0:00","Black Bear","Depredation","Ripped the side off a travel trailer, tore into two different refrigerators, tearing into feed bags, etc","Active","Mendocino",39.6619454,"-123.7570821"
"WIR-2021-004907","12/21/2021 0:00","Black Bear","Depredation","Structure invaded. Extensive damage to interior. Damage to external water line.","Active","Mendocino",39.6716274,"-123.6855067"
"WIR-2021-004905","12/21/2021 0:00","Black Bear","Sighting",NA,"Closed","Placer",39.3052541,"-120.3816692"
"WIR-2021-004902","12/12/2021 0:00","Black Bear","General Nuisance","Someone left a car door unlocked. The bear opened the back door of a car climbed inside and climbed back out. No food in the car, so no damage done.","Closed","Placer",39.3054358,"-120.3810519"
"WIR-2021-004901","12/21/2021 0:00","Black Bear","General Nuisance","A neighbor left our garage door open and unattended for two minutes and came back downstairs and found a bear in the garage. it had ripped open a bag of bird seed.  They yelled and screamed and the bear walked off.","Closed","Placer",39.3053362,"-120.3813523"
"WIR-2021-004900","12/21/2021 0:00","Black Bear","General Nuisance","Bear came on property about 1 am and did not leave until after 3::30 am He knocked over trash can and hate much garbage.  He broke part of the fence too trying to get to the garbage","Active","Los Angeles",34.2179441,"-118.2146775"
"WIR-2021-004899","12/21/2021 0:00","Black Bear","Potential Human Conflict","Bear roaming residential neighborhood. Walked up on our deck midday and sniffed at windows despite 5 people standing nearby and 2 dogs outside. It did not appear aggressive but definitely did not display any fear of humans/dogs. Have heard neighbors reporting about a bear coming into cars and garages in the neighborhood over the past week. Could not identify the tag number.","Closed","Placer",39.3070093,"-120.3890873"
"WIR-2021-004897","12/21/2021 0:00","Black Bear","General Nuisance","Walking around a 45 unit complex and going through th etrash","New","Placer",39.0969527,"-120.9460253"
"WIR-2021-004895","12/21/2021 0:00","Black Bear","Potential Human Conflict","Tagged black bear, opened multiple car doors across the neighborhood two nights back (after 10pm).  Attempted to enter back of car while owner was removing contents in vehicle on the other side of the vehicle (noon today).  Believe it may be sheltering under the deck of a neighbors home (6436 Hillside Drive, Soda Springs.","Closed","Placer",39.3073898,"-120.3899093"
"WIR-2021-004891","12/11/2021 0:00","Black Bear","Depredation","On December 11th one juvenile blonde black bear broke into the crawl space area and destroyed the neworking/IT cables. Since than the juvenile and two other juvenile bears along with a sow have returned to the crawl space.","Active","El Dorado",38.9383143,"-120.0075759"
"WIR-2021-004889","12/20/2021 0:00","Black Bear","General Nuisance","bear noted in driveway and sniffing garage. Friends honked horn and bear went up over the snow back to the side and back of the house.","New","Placer",39.2732187,"-120.3417774"
"WIR-2021-004888","12/18/2021 0:00","Black Bear","Sighting",NA,"Closed","Placer",39.2469638,"-120.3252429"
"WIR-2021-004887","12/20/2021 0:00","Black Bear","General Nuisance","At 1:00am the bear opened my card door. Entered the car and rummaged around before exiting the vehicle.","New","Placer",39.300475,"-120.3784866"
"WIR-2021-004886","12/19/2021 0:00","Black Bear","Potential Human Conflict","At 8pm on 12/19, I was sitting on my couch next to the fire when I looked to my right and saw a large bear attempting to open my front door (door is glass with wood trim). He moved the handle and the door opened a bit because it was unlocked. My two Labrador dogs were asleep next to the fire and immediately woke up and scared the bear away. When I saw it run, I noticed it had opened the car doors on both my cars. We don't ever leave food in them but it rummaged through both vehicles prior to attempting to enter my home, but didn't find any goodies. My husband wasn't home but I was here with my 3 children. It was successful in opening the front door, but quickly ran off once the dogs started barking. We are a family that lives here full time throughout the year -- and have children coming in and out of the house. We rarely lock our front door unless no one is home then it is locked. The bear had a red tag on it's ear and has become very brazen. We have bear boxes and never leave trash outside or in our vehicles. This is extremely concerning considering these bears are now attempting to enter homes -- and even our cars (without any food in them). What more can we do to ensure the safety of our family given these circumstances?","New","Placer",39.3125232,"-120.3882118"
"WIR-2021-004882","12/14/2021 0:00","Black Bear","General Nuisance","Hello, I am reporting a few incidents that have occurred over the past days as I am not sure if community members have done so.  All incidents are located in Serene Lakes, Soda Springs, CA 95728  12/14/21 - bear got into a house on Spruce Street in Serene Lakes.  Warden came and shot it with bean bags...it ran but was back within a few hours.    12/19/21 - bear ""broke"" into garage at 4215 Lake, Soda Springs CA (Serene Lakes)   12/19-12/20 - bear got into car on Pahatsi Road   12/20/21 - bear in garbage near Cascade and Palisades in Serene Lakes.   Many more siting but I don't have dates or locations.  There seems to be 2 bears.  One is black the other is brown in color.  I have pictures but don't see an place to upload.  I can email if needed.","New","Placer",39.3024641,"-120.3821482"
"WIR-2021-004880","12/19/2021 0:00","Black Bear","Sighting",NA,"Closed","Placer",39.3001846,"-120.3891236"
"WIR-2021-004879","12/10/2021 0:00","Black Bear","General Nuisance","Bear cub struck by a vehicle and appeared to be injured.","Active","Los Angeles",34.1570479,"-118.0508889"
"WIR-2021-004876","12/20/2021 0:00","Black Bear","General Nuisance","Disturbing garbage, eating orchard fruit and birdseed.","New","Humboldt",40.7583081,"-124.1656057"
"WIR-2021-004875","12/20/2021 0:00","Black Bear","General Nuisance","9:45 this morning, she is going from house to house (garbage day) and is not perturbed by yelling or car horns.  Started at the corner of Palisade/Soda Springs and is headed north on Palisade.","Closed","Placer",39.3033501,"-120.3815581"
